Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201912,09,085000,003,    ,00000 ,10100 ,9301 ,278,25540, , ,06013      ,1,1,12,Burlington town,17,17,5587070,3,6,1015080,4,14,2541000,0,0,0,17,17,5587070,3,6,1015080,4,14,2541000,0,0,0
201912,09,097000,003,    ,00000 ,12270 ,10292 ,278,25540, , ,06022      ,1,1,12,Canton town,11,11,2727570,0,0,0,0,0,0,0,0,0,11,11,2727570,0,0,0,0,0,0,0,0,0
201912,09,105000,009,    ,00000 ,14160 ,29261 ,408,35300, , ,06410      ,1,1,12,Cheshire town,17,17,4040049,0,0,0,0,0,0,0,0,0,17,17,4040049,0,0,0,0,0,0,0,0,0
201912,09,109000,007,    ,00000 ,14300 ,3994 ,278,25540, , ,06412      ,1,1,11,Chester town,1,1,399000,0,0,0,0,0,0,0,0,0,1,1,399000,0,0,0,0,0,0,0,0,0
201912,09,113000,007,    ,00000 ,15350 ,13260 ,278,25540, , ,06413      ,1,1,12,Clinton town,23,23,5528863,0,0,0,0,0,0,0,0,0,23,23,5528863,0,0,0,0,0,0,0,0,0
201912,09,121000,011,    ,00000 ,15910 ,16068 ,278,35980, , ,06415      ,1,1,12,Colchester town,12,12,3723000,0,0,0,0,0,0,0,0,0,12,12,3723000,0,0,0,0,0,0,0,0,0
201912,09,129000,013,    ,00000 ,16400 ,5485 ,278,25540, , ,06237      ,1,1,3,Columbia town,2,2,452500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,137000,013,    ,00000 ,17800 ,12435 ,278,25540, , ,062383615  ,1,1,12,Coventry town,20,20,3693257,1,2,270000,0,0,0,0,0,0,20,20,3693257,1,2,270000,0,0,0,0,0,0
201912,09,141000,007,    ,00000 ,18080 ,14005 ,278,25540, , ,06416      ,1,1,4,Cromwell town,10,10,2841496,0,0,0,0,0,0,0,0,0,3,3,832000,0,0,0,0,0,0,0,0,0
201912,09,145000,001,0230,18430 ,18500 ,80893 ,408,14860,2,1,06810      ,1,1,11,Danbury,90,90,23750460,1,2,400000,2,6,551000,1,8,1141142,83,83,21884660,1,2,400000,2,6,551000,0,0,0
201912,09,157000,001,    ,00000 ,18850 ,20732 ,408,14860, , ,06820      ,1,1,11,Darien town,40,40,55118152,0,0,0,0,0,0,0,0,0,38,38,51812409,0,0,0,0,0,0,0,0,0
201912,09,161000,007,    ,00000 ,19130 ,4629 ,278,25540, , ,06417      ,1,1,11,Deep River town,1,1,99700,0,0,0,0,0,0,0,0,0,1,1,99700,0,0,0,0,0,0,0,0,0
201912,09,169000,007,    ,00000 ,20810 ,7388 ,278,25540, , ,06422      ,1,1,12,Durham town,5,5,940000,0,0,0,0,0,0,0,0,0,5,5,940000,0,0,0,0,0,0,0,0,0
201912,09,173000,003,    ,00000 ,22070 ,5148 ,278,25540, , ,06026      ,1,1,12,East Granby town,3,3,713000,0,0,0,0,0,0,0,0,0,3,3,713000,0,0,0,0,0,0,0,0,0
201912,09,177000,007,    ,00000 ,22280 ,9126 ,278,25540, , ,064690000  ,1,1,12,East Haddam town,8,8,1879080,0,0,0,0,0,0,0,0,0,8,8,1879080,0,0,0,0,0,0,0,0,0
201912,09,181000,007,    ,00000 ,22490 ,12959 ,278,25540, , ,064241002  ,1,1,2,East Hampton town,14,14,2374997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,185000,003,    ,00000 ,22630 ,51252 ,278,25540, ,1,06108      ,1,1,12,East Hartford town,4,4,750000,0,0,0,0,0,0,0,0,0,4,4,750000,0,0,0,0,0,0,0,0,0
201912,09,193000,011,    ,00000 ,23400 ,19159 ,278,35980, , ,06357      ,1,1,12,East Lyme town,36,36,9486441,0,0,0,1,4,45000,5,42,7044405,36,36,9486441,0,0,0,1,4,45000,5,42,7044405
201912,09,197000,003,    ,00000 ,24800 ,11162 ,278,25540, , ,06016      ,1,1,12,East Windsor town,19,19,2880162,0,0,0,0,0,0,0,0,0,19,19,2880162,0,0,0,0,0,0,0,0,0
201912,09,205000,001,    ,00000 ,23890 ,7490 ,408,14860, , ,06612      ,1,1,12,Easton town,1,1,418690,0,0,0,0,0,0,0,0,0,1,1,418690,0,0,0,0,0,0,0,0,0
201912,09,209000,013,    ,00000 ,25360 ,15602 ,278,25540, , ,06029      ,1,1,0,Ellington town,37,37,7790308,0,0,0,0,0,0,15,89,10922970,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,213000,003,    ,00000 ,25990 ,44654 ,278,25540, , ,06082      ,1,1,1,Enfield town,3,3,555000,0,0,0,0,0,0,8,45,4622907,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,217000,007,    ,00000 ,26270 ,6683 ,278,25540, , ,064261167  ,1,1,12,Essex town,6,6,1719842,0,0,0,0,0,0,0,0,0,6,6,1719842,0,0,0,0,0,0,0,0,0
201912,09,221000,001,    ,00000 ,26620 ,59404 ,408,14860, , ,06824      ,1,1,12,Fairfield town,38,38,20788880,4,8,2657200,1,4,1126416,4,182,15108499,38,38,20788880,4,8,2657200,1,4,1126416,4,182,15108499
201912,09,225000,003,    ,00000 ,27600 ,25340 ,278,25540, , ,06032      ,1,1,12,Farmington town,48,48,9348305,0,0,0,2,8,888870,0,0,0,48,48,9348305,0,0,0,2,8,888870,0,0,0
201912,09,229000,007,0340,27810 ,57320 ,43 ,278,25540, , ,06475      ,1,1,12,Fenwick borough,1,1,875000,0,0,0,0,0,0,0,0,0,1,1,875000,0,0,0,0,0,0,0,0,0
201912,09,237000,003,    ,00000 ,31240 ,34427 ,278,25540, , ,06033      ,1,1,12,Glastonbury town,36,36,11548000,0,0,0,0,0,0,0,0,0,36,36,11548000,0,0,0,0,0,0,0,0,0
201912,09,245000,003,    ,00000 ,32640 ,11282 ,278,25540, , ,06035      ,1,1,12,Granby town,16,16,2611000,0,0,0,0,0,0,1,26,1642000,16,16,2611000,0,0,0,0,0,0,1,26,1642000
201912,09,249000,001,    ,00000 ,33620 ,61171 ,408,14860, , ,06830      ,1,1,3,Greenwich town,108,108,127545456,0,0,0,0,0,0,9,55,33611114,12,12,21300000,0,0,0,0,0,0,0,0,0
201912,09,253000,011,    ,00000 ,33900 ,8464 ,278,35980,2, ,06351      ,1,1,12,Griswold town,13,13,2867212,0,0,0,0,0,0,2,72,7000000,13,13,2867212,0,0,0,0,0,0,2,72,7000000
201912,09,273000,007,    ,00000 ,35230 ,8346 ,278,25540, , ,06438      ,1,1,12,Haddam town,5,5,1016000,0,0,0,0,0,0,0,0,0,5,5,1016000,0,0,0,0,0,0,0,0,0
201912,09,285000,003,0400,37000 ,37070 ,124775 ,278,25540,2,1,06103      ,1,1,0,Hartford,7,7,941591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,289000,003,    ,00000 ,37140 ,2114 ,278,25540, , ,06035      ,1,1,12,Hartland town,1,1,87000,0,0,0,0,0,0,0,0,0,1,1,87000,0,0,0,0,0,0,0,0,0
201912,09,297000,013,    ,00000 ,37910 ,9686 ,278,25540, , ,06248      ,1,1,1,Hebron town,14,14,4356362,0,0,0,0,0,0,0,0,0,1,1,260374,0,0,0,0,0,0,0,0,0
201912,09,305000,005,    ,00000 ,40290 ,2979 ,999,99999, , ,06757      ,1,1,12,Kent town,1,1,315000,0,0,0,0,0,0,0,0,0,1,1,315000,0,0,0,0,0,0,0,0,0
201912,09,313000,007,    ,00000 ,40710 ,6525 ,278,25540, , ,06419      ,1,1,12,Killingworth town,5,5,1448617,0,0,0,0,0,0,0,0,0,5,5,1448617,0,0,0,0,0,0,0,0,0
201912,09,317000,011,    ,00000 ,42390 ,7308 ,278,35980, , ,062491506  ,1,1,12,Lebanon town,4,4,958480,0,0,0,0,0,0,0,0,0,4,4,958480,0,0,0,0,0,0,0,0,0
201912,09,337000,011,    ,00000 ,44210 ,2406 ,278,35980, , ,06371      ,1,1,12,Lyme town,1,1,262409,0,0,0,0,0,0,0,0,0,1,1,262409,0,0,0,0,0,0,0,0,0
201912,09,345000,003,    ,00000 ,44700 ,58241 ,278,25540, , ,06040      ,1,1,12,Manchester town,26,26,3101352,2,4,242000,0,0,0,0,0,0,26,26,3101352,2,4,242000,0,0,0,0,0,0
201912,09,349000,013,    ,00000 ,44910 ,26543 ,278,25540, , ,06268      ,1,1,12,Mansfield town,4,4,2026060,0,0,0,0,0,0,0,0,0,4,4,2026060,0,0,0,0,0,0,0,0,0
201912,09,353000,003,    ,00000 ,45820 ,6404 ,278,25540, , ,06447      ,1,1,12,Marlborough town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,365000,007,    ,00000 ,47080 ,4425 ,278,25540, , ,06455      ,1,1,12,Middlefield town,3,3,620000,0,0,0,0,0,0,0,0,0,3,3,620000,0,0,0,0,0,0,0,0,0
201912,09,369000,007,0520,47290 ,47360 ,47648 ,278,25540,2,1,06457      ,1,1,1,Middletown,17,17,3083793,0,0,0,0,0,0,0,0,0,2,2,315975,0,0,0,0,0,0,0,0,0
201912,09,377000,009,    ,00000 ,47535 ,52759 ,408,35300,2,1,06460      ,1,1,1,Milford town,28,28,4642521,0,0,0,0,0,0,16,167,10830116,1,1,195000,0,0,0,0,0,0,1,24,2031300
201912,09,381000,001,    ,00000 ,48620 ,19479 ,408,14860, , ,06468      ,1,1,12,Monroe town,9,9,2879824,0,0,0,0,0,0,0,0,0,9,9,2879824,0,0,0,0,0,0,0,0,0
201912,09,397000,003,0580,50370 ,50440 ,73206 ,278,25540,2, ,06051      ,1,1,12,New Britain,9,9,1350800,0,0,0,1,4,371400,1,5,546960,9,9,1350800,0,0,0,1,4,371400,1,5,546960
201912,09,401000,001,    ,00000 ,50580 ,19738 ,408,14860, , ,06840      ,1,1,12,New Canaan town,9,9,8160130,1,2,790000,0,0,0,0,0,0,9,9,8160130,1,2,790000,0,0,0,0,0,0
201912,09,405000,001,    ,00000 ,50860 ,13881 ,408,14860, , ,06812      ,1,1,1,New Fairfield town,7,7,2947480,0,0,0,0,0,0,0,0,0,2,2,694477,0,0,0,0,0,0,0,0,0
201912,09,413000,009,0600,52000 ,52070 ,129779 ,408,35300,2,1,06510      ,1,1,12,New Haven,4,4,210000,26,52,4980606,7,22,2279458,5,621,72474117,4,4,210000,26,52,4980606,7,22,2279458,5,621,72474117
201912,09,417000,011,0620,52280 ,52350 ,27620 ,278,35980,2,1,06320      ,1,1,0,New London,36,36,5958180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,425000,003,    ,00000 ,52140 ,30562 ,278,25540, , ,06111      ,1,1,11,Newington town,2,2,354000,0,0,0,0,0,0,0,0,0,2,2,354000,0,0,0,0,0,0,0,0,0
201912,09,433000,001,    ,00000 ,52980 ,25619 ,408,14860,2, ,06470      ,1,1,12,Newtown town,29,29,7437341,0,0,0,0,0,0,1,30,1892090,29,29,7437341,0,0,0,0,0,0,1,30,1892090
201912,09,457000,001,0720,55990 ,56060 ,85603 ,408,14860,2,1,068565125  ,1,1,12,Norwalk,18,18,15127700,0,0,0,0,0,0,5,176,48607967,18,18,15127700,0,0,0,0,0,0,5,176,48607967
201912,09,461000,011,0730,56200 ,56270 ,40493 ,278,35980,2,1,06360      ,1,1,12,Norwich,3,3,787227,3,6,600000,0,0,0,0,0,0,3,3,787227,3,6,600000,0,0,0,0,0,0
201912,09,473000,007,    ,00000 ,57320 ,10199 ,278,25540, , ,06475      ,1,1,12,Old Saybrook town,9,9,2411730,0,0,0,2,6,410000,0,0,0,9,9,2411730,0,0,0,2,6,410000,0,0,0
201912,09,481000,009,    ,00000 ,58300 ,12683 ,408,35300, , ,06478      ,1,1,12,Oxford town,34,34,5449650,0,0,0,0,0,0,0,0,0,34,34,5449650,0,0,0,0,0,0,0,0,0
201912,09,489000,003,    ,00000 ,60120 ,17716 ,278,25540, , ,06062      ,1,1,0,Plainville town,11,11,2088979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,501000,007,    ,00000 ,61800 ,9508 ,278,25540, , ,06480      ,1,1,12,Portland town,4,4,1512167,0,0,0,0,0,0,0,0,0,4,4,1512167,0,0,0,0,0,0,0,0,0
201912,09,505000,011,    ,00000 ,62150 ,4726 ,278,35980, , ,06360      ,1,1,12,Preston town,11,11,3185839,0,0,0,0,0,0,0,0,0,11,11,3185839,0,0,0,0,0,0,0,0,0
201912,09,509000,009,    ,00000 ,62290 ,9405 ,408,35300, , ,06712      ,1,1,12,Prospect town,49,49,6604000,0,0,0,0,0,0,0,0,0,49,49,6604000,0,0,0,0,0,0,0,0,0
201912,09,517000,001,    ,00000 ,63480 ,9158 ,408,14860, , ,06875      ,1,1,12,Redding town,2,2,1175000,0,0,0,0,0,0,0,0,0,2,2,1175000,0,0,0,0,0,0,0,0,0
201912,09,521000,001,    ,00000 ,63970 ,24638 ,408,14860, , ,06877      ,1,1,12,Ridgefield town,8,8,4030600,0,0,0,0,0,0,1,30,5390204,8,8,4030600,0,0,0,0,0,0,1,30,5390204
201912,09,525000,003,    ,00000 ,65370 ,19709 ,278,25540, , ,06067      ,1,1,12,Rocky Hill town,8,8,2197000,0,0,0,0,0,0,0,0,0,8,8,2197000,0,0,0,0,0,0,0,0,0
201912,09,553000,001,0890,68100 ,68170 ,39559 ,408,14860,2, ,06484      ,1,1,12,Shelton,40,40,7763995,1,2,403540,0,0,0,0,0,0,40,40,7763995,1,2,403540,0,0,0,0,0,0
201912,09,557000,001,    ,00000 ,68310 ,3581 ,408,14860, , ,06784      ,1,1,12,Sherman town,3,3,2632400,0,0,0,0,0,0,0,0,0,3,3,2632400,0,0,0,0,0,0,0,0,0
201912,09,561000,003,    ,00000 ,68940 ,23511 ,278,25540, , ,06070      ,1,1,12,Simsbury town,54,54,7762990,0,0,0,3,12,710000,0,0,0,54,54,7762990,0,0,0,3,12,710000,0,0,0
201912,09,565000,013,    ,00000 ,69220 ,11444 ,278,25540, , ,060712119  ,1,1,12,Somers town,14,14,2472000,0,0,0,0,0,0,0,0,0,14,14,2472000,0,0,0,0,0,0,0,0,0
201912,09,569000,003,    ,00000 ,71390 ,25709 ,278,25540, , ,06074      ,1,1,2,South Windsor town,63,63,10436310,0,0,0,0,0,0,13,98,6676134,37,37,6125320,0,0,0,0,0,0,3,43,3560416
201912,09,577000,003,    ,00000 ,70550 ,43069 ,278,25540, , ,06489      ,1,1,12,Southington town,103,103,8736498,0,0,0,0,0,0,0,0,0,103,103,8736498,0,0,0,0,0,0,0,0,0
201912,09,581000,011,    ,00000 ,71670 ,2984 ,278,35980, , ,06330      ,1,1,11,Sprague town,3,3,790838,0,0,0,0,0,0,0,0,0,3,3,790838,0,0,0,0,0,0,0,0,0
201912,09,589000,013,    ,00000 ,72090 ,12087 ,278,25540, , ,06076      ,1,1,12,Stafford town,10,10,2111940,0,0,0,0,0,0,0,0,0,10,10,2111940,0,0,0,0,0,0,0,0,0
201912,09,593000,001,0970,73000 ,73070 ,122643 ,408,14860,2,1,06904      ,1,1,12,Stamford,41,41,24755265,0,0,0,1,3,442200,7,1096,294474228,41,41,24755265,0,0,0,1,3,442200,7,1096,294474228
201912,09,609000,001,    ,00000 ,74190 ,51384 ,408,14860, ,1,06497      ,1,1,9,Stratford town,7,7,1852300,2,4,446439,0,0,0,3,64,2630810,4,4,1053247,2,4,446439,0,0,0,2,59,2200000
201912,09,613000,003,    ,00000 ,74540 ,15735 ,278,25540, , ,06078      ,1,1,11,Suffield town,31,31,11451024,0,0,0,0,0,0,1,5,615000,30,30,11079600,0,0,0,0,0,0,0,0,0
201912,09,625000,013,    ,00000 ,76290 ,15052 ,278,25540, , ,06084      ,1,1,12,Tolland town,7,7,2116711,0,0,0,0,0,0,1,8,700000,7,7,2116711,0,0,0,0,0,0,1,8,700000
201912,09,637000,001,    ,00000 ,77200 ,36018 ,408,14860, , ,06611      ,1,1,0,Trumbull town,7,7,1750464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,641000,013,    ,00000 ,77830 ,854 ,278,25540, , ,06076      ,1,1,12,Union town,6,6,876000,0,0,0,0,0,0,0,0,0,6,6,876000,0,0,0,0,0,0,0,0,0
201912,09,645000,013,    ,00000 ,78250 ,29179 ,278,25540, , ,06066      ,1,1,0,Vernon town,11,11,1492056,5,10,886800,0,0,0,13,96,7353456,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,649000,011,    ,00000 ,78600 ,2603 ,278,35980, , ,06384      ,1,1,12,Voluntown town,1,1,167940,0,0,0,0,0,0,0,0,0,1,1,167940,0,0,0,0,0,0,0,0,0
201912,09,653000,009,    ,00000 ,78740 ,45135 ,408,35300, , ,06492      ,1,1,0,Wallingford town,22,22,3985344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,665000,009,1090,80000 ,80070 ,110366 ,408,35300,2, ,06702      ,1,1,12,Waterbury,15,15,1125000,0,0,0,0,0,0,0,0,0,15,15,1125000,0,0,0,0,0,0,0,0,0
201912,09,677000,003,    ,00000 ,82590 ,63268 ,278,25540, , ,06107      ,1,1,0,West Hartford town,12,12,3247682,0,0,0,0,0,0,14,81,3943583,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,685000,007,    ,00000 ,81680 ,6938 ,278,25540, , ,06498      ,1,1,12,Westbrook town,14,14,5006420,0,0,0,0,0,0,0,0,0,14,14,5006420,0,0,0,0,0,0,0,0,0
201912,09,689000,001,    ,00000 ,83430 ,10179 ,408,14860, , ,06883      ,1,1,0,Weston town,9,9,13676706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,09,693000,001,    ,00000 ,83500 ,26391 ,408,14860, , ,06880      ,1,1,12,Westport town,51,51,46289000,0,0,0,1,4,1500000,0,0,0,51,51,46289000,0,0,0,1,4,1500000,0,0,0
201912,09,697000,003,    ,00000 ,84900 ,26668 ,278,25540, , ,06109      ,1,1,12,Wethersfield town,2,2,943840,0,0,0,0,0,0,0,0,0,2,2,943840,0,0,0,0,0,0,0,0,0
201912,09,701000,013,    ,00000 ,85950 ,6041 ,278,25540, , ,06279      ,1,1,11,Willington town,3,3,810000,0,0,0,0,0,0,0,0,0,3,3,810000,0,0,0,0,0,0,0,0,0
201912,09,705000,001,    ,00000 ,86370 ,18062 ,408,14860, , ,06897      ,1,1,12,Wilton town,2,2,871540,0,0,0,0,0,0,0,0,0,2,2,871540,0,0,0,0,0,0,0,0,0
201912,09,713000,015,    ,00000 ,86790 ,25268 ,148,49340, , ,062260001  ,1,1,12,Windham town,5,5,994200,0,0,0,0,0,0,0,0,0,5,5,994200,0,0,0,0,0,0,0,0,0
201912,09,717000,003,    ,00000 ,87070 ,12498 ,278,25540, , ,06096      ,1,1,12,Windsor Locks town,2,2,327845,0,0,0,0,0,0,0,0,0,2,2,327845,0,0,0,0,0,0,0,0,0
201912,09,721000,003,    ,00000 ,87000 ,29044 ,278,25540, , ,06095      ,1,1,11,Windsor town,21,21,3714155,0,0,0,0,0,0,0,0,0,20,20,3527575,0,0,0,0,0,0,0,0,0
201912,09,725000,009,    ,00000 ,87560 ,16680 ,408,35300, , ,06716      ,1,1,10,Wolcott town,28,28,3449544,0,0,0,1,4,275000,1,5,300000,24,24,2822000,0,0,0,1,4,275000,1,5,300000
201912,09,733000,005,    ,00000 ,87910 ,9975 ,999,99999, , ,06798      ,1,1,12,Woodbury town,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
201912,23,002000,031,    ,00000 ,00275 ,2447 ,438,38860, , ,04001      ,1,1,0,Acton town,16,16,3069532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,003000,029,    ,00000 ,00380 ,1266 ,999,99999, , ,04606      ,1,1,0,Addison town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,005000,029,    ,00000 ,00660 ,499 ,999,99999, , ,04694      ,1,1,0,Alexander town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,011000,003,    ,00000 ,01220 ,238 ,999,99999,2, ,04471      ,1,1,0,Amity town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,015000,013,    ,00000 ,01465 ,1316 ,999,99999, , ,04862      ,1,1,2,Appleton town,5,5,865790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,018000,031,    ,00000 ,01605 ,4022 ,438,38860, , ,04046      ,1,1,12,Arundel town,28,28,7856200,0,0,0,0,0,0,0,0,0,28,28,7856200,0,0,0,0,0,0,0,0,0
201912,23,022000,001,0150,02060 ,02060 ,23055 ,438,30340, ,1,04210      ,1,1,12,Auburn,14,14,3696764,1,2,200000,0,0,0,1,53,9350000,14,14,3696764,1,2,200000,0,0,0,1,53,9350000
201912,23,023000,011,0200,02100 ,02100 ,19136 ,999,99999, , ,04330      ,1,1,12,Augusta,17,17,3336976,0,0,0,0,0,0,0,0,0,17,17,3336976,0,0,0,0,0,0,0,0,0
201912,23,027000,005,    ,00000 ,02655 ,1525 ,438,38860, , ,04091      ,1,1,8,Baldwin town,9,9,1527916,0,0,0,0,0,0,0,0,0,6,6,1214000,0,0,0,0,0,0,0,0,0
201912,23,029000,019,0250,02795 ,02795 ,33039 ,999,12620, ,1,04401      ,1,1,12,Bangor,16,16,4002285,6,12,1589644,0,0,0,0,0,0,16,16,4002285,6,12,1589644,0,0,0,0,0,0
201912,23,030000,009,    ,00000 ,02865 ,5235 ,999,99999, , ,04609      ,1,1,11,Bar Harbor town,37,37,9121604,0,0,0,0,0,0,0,0,0,36,36,8818515,0,0,0,0,0,0,0,0,0
201912,23,040000,031,    ,00000 ,04720 ,7246 ,438,38860, , ,03901      ,1,1,3,Berwick town,31,31,7092229,0,0,0,0,0,0,4,20,1750000,5,5,1086000,0,0,0,0,0,0,0,0,0
201912,23,042000,031,0500,04860 ,04860 ,21277 ,438,38860, , ,040050586  ,1,1,0,Biddeford,14,14,2505216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,048000,023,    ,00000 ,06260 ,3061 ,438,38860, , ,042870035  ,1,1,12,Bowdoin town,8,8,1157656,0,0,0,0,0,0,0,0,0,8,8,1157656,0,0,0,0,0,0,0,0,0
201912,23,056000,005,    ,00000 ,07170 ,5210 ,438,38860, , ,040091262  ,1,1,10,Bridgton town,43,43,8406392,0,0,0,0,0,0,3,22,1276924,36,36,6839848,0,0,0,0,0,0,1,12,700000
201912,23,058000,015,    ,00000 ,07485 ,2755 ,999,99999, , ,04539      ,1,1,12,Bristol town,11,11,2136000,0,0,0,0,0,0,0,0,0,11,11,2136000,0,0,0,0,0,0,0,0,0
201912,23,064000,005,    ,00000 ,08430 ,20278 ,438,38860, , ,04011      ,1,1,8,Brunswick town,54,54,16763034,0,0,0,0,0,0,0,0,0,38,38,12225693,0,0,0,0,0,0,0,0,0
201912,23,073000,013,    ,00000 ,09725 ,4850 ,999,99999, , ,04843      ,1,1,0,Camden town,6,6,3606786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,078000,003,1100,10565 ,10565 ,8189 ,999,99999, , ,04736      ,1,1,12,Caribou,3,3,575000,2,4,375000,0,0,0,1,38,3000000,3,3,575000,2,4,375000,0,0,0,1,38,3000000
201912,23,084000,005,    ,00000 ,11125 ,3742 ,438,38860, , ,040150060  ,1,1,12,Casco town,14,14,2515000,0,0,0,0,0,0,0,0,0,14,14,2515000,0,0,0,0,0,0,0,0,0
201912,23,085000,009,    ,00000 ,11265 ,1366 ,999,99999, , ,044210204  ,1,1,12,Castine town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,086000,003,    ,00000 ,11300 ,425 ,999,99999, , ,04757      ,1,1,12,Castle Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,23,089000,003,    ,00000 ,12000 ,468 ,999,99999, , ,047570500  ,1,1,12,Chapman town,4,4,320000,0,0,0,0,0,0,0,0,0,4,4,320000,0,0,0,0,0,0,0,0,0
